0,-1.70751
9.15527e-005,21.6917
0.000183105,23.336
0.000274658,2.08696
0.000366211,-16.253
0.000457764,-8.917
0.000549316,20.4269
0.000640869,29.2806
0.000732422,18.7194
0.000823975,1.45455
0.000915527,-1.45455
0.00100708,17.3913
0.00109863,28.585
0.00119019,20.1739
0.00128174,-0.0632411
0.00137329,-17.2016
0.00146484,-16.6324
0.0015564,0.379447
0.00164795,9.42292
0.0017395,6.57708
0.00183105,-13.7866
0.00192261,-24.917
0.00201416,-14.419
0.00210571,7.96838
0.00219727,7.01976
0.00228882,-15.4308
0.00238037,-35.9842
0.00247192,-23.3992
0.00256348,3.2253
0.00265503,17.9605
0.00274658,8.47431
0.00283813,-20.3636
0.00292969,-21.502
0.00302124,-2.90909
0.00311279,26.5613
0.00320435,22.7668
0.0032959,-6.57708
0.00338745,-23.0198
0.003479,-12.4585
0.00357056,21.6917
0.00366211,31.2411
0.00375366,4.67984
0.00384521,-18.4032
0.00393677,-15.1146
0.00402832,11.6364
0.00411987,31.2411
0.00421143,21.4387
0.00430298,-2.84585
0.00439453,-16.8854
0.00448608,8.47431
0.00457764,35.5415
0.00466919,31.3676
0.00476074,1.70751
0.00485229,-21.4387
0.00494385,-7.77866
0.0050354,14.7984
0.00512695,22.1344
0.00521851,4.74308
0.00531006,-12.585
0.00540161,-17.834
0.00549316,6.32411
0.00558472,25.6759
0.00567627,20.4901
0.00576782,0.126482
0.00585938,-13.6601
0.00595093,-7.52569
0.00604248,7.20949
0.00613403,11.6364
0.00622559,-1.0751
0.00631714,-21.3755
0.00640869,-16.253
0.00650024,3.03557
0.0065918,15.8103
0.00668335,7.14625
0.0067749,-12.4585
0.00686646,-19.0988
0.00695801,-6.26087
0.00704956,10.498
0.00714111,8.53755
0.00723267,0.632411
0.00732422,-7.14625
0.00741577,-3.28854
0.00750732,18.9091
0.00759888,35.3518
0.00769043,24.0949
0.00778198,1.89723
0.00787354,-7.65217
0.00796509,-1.64427
0.00805664,15.2411
0.00814819,9.80237
0.00823975,-9.54941
0.0083313,-18.087
0.00842285,-10.1186
0.0085144,-0.758893
0.00860596,1.45455
0.00869751,-5.6917
0.00878906,-14.1028
0.00888062,-16.1265
0.00897217,-7.33597
0.00906372,6.70356
0.00915527,1.20158
0.00924683,-8.22134
0.00933838,-14.166
