0,40.0986,430.676
0.015625,111.785,1088.36
0.03125,793.949,815.446
0.046875,1254.83,561.367
0.0625,1484.51,-139.181
0.078125,1257.18,-933.593
0.09375,655.155,-1186.29
0.109375,-93.3101,-1294.56
0.125,-696.537,-1242.86
0.140625,-788.215,-472.702
0.15625,-982.108,75.8914
0.171875,-607.742,417.819
0.1875,-207.96,468.942
0.203125,-40.436,225.937
0.21875,164.381,164.974
0.234375,121.446,-11.8475
0.25,106.095,16.7682
0.265625,-99.6426,-26.2159
0.28125,-199.004,93.702
0.296875,-53.3303,19.6339
0.3125,22.0308,-8.16
0.328125,9.45832,-81.9507
0.34375,-43.9005,55.7129
0.359375,10.3214,-36.5574
0.375,-17.5545,28.8511
0.390625,68.8494,-30.8237
0.40625,-86.3424,-61.9745
0.421875,-8.16266,3.33106
0.4375,-24.0998,-51.7149
0.453125,-29.6653,-22.2654
0.46875,-30.6782,2.95348
0.484375,51.6051,-18.222
0.5,7.33018,-37.5884
0.515625,58.4581,-15.6363
0.53125,3.21983,24.1097
0.546875,-44.4172,61.0082
0.5625,33.8816,46.831
0.578125,-20.28,59.4308
0.59375,47.2232,-33.2412
0.609375,41.4838,-11.4145
0.625,-21.5795,31.6935
0.640625,-6.36555,2.51412
0.65625,35.9845,-18.6481
0.671875,-4.32131,-19.7192
0.6875,32.0103,-5.37857
0.703125,1.86138,-7.58064
0.71875,-10.4112,30.7428
0.734375,-8.60273,-9.57608
0.75,-9.88111,16.6528
0.765625,12.2604,7.82697
0.78125,-2.20604,17.2076
0.796875,1.89914,-1.69877
0.8125,2.14825,-4.05375
0.828125,4.48044,-12.9932
0.84375,2.62606,-6.63446
0.859375,7.70575,2.16552
0.875,2.71469,1.82418
0.890625,1.3749,1.58377
0.90625,-2.84888,0.319576
0.921875,-2.32797,0.00468549
0.9375,0.593099,1.62317
0.953125,-0.62573,1.05534
0.96875,-0.0178205,-0.0207302
0.984375,0.120731,-0.00952367
