0,109.397,-104.057
0.015625,-196.978,-85.0483
0.03125,128.797,-65.0895
0.046875,31.7192,-237.839
0.0625,-112.367,434.308
0.078125,256.993,1422.29
0.09375,515.448,1079.51
0.109375,-10.4584,-13.4154
0.125,-160.367,-142.984
0.140625,-38.1205,36.0067
0.15625,22.8319,36.1191
0.171875,-4.20583,57.1377
0.1875,-111.741,100.512
0.203125,-84.4251,-17.4534
0.21875,-84.7643,79.8353
0.234375,-85.4185,80.475
0.25,-75.5236,-82.7167
0.265625,-79.7257,-18.1199
0.28125,58.4439,-69.0502
0.296875,106.501,-6.31849
0.3125,33.9134,-37.404
0.328125,-12.0156,-103.869
0.34375,91.6058,-11.0591
0.359375,-27.8256,106.747
0.375,23.4802,12.4161
0.390625,-42.3303,41.883
0.40625,-37.0238,57.6917
0.421875,13.8678,-37.9733
0.4375,-4.99867,-4.16981
0.453125,-46.833,-62.4135
0.46875,-64.8494,-6.73975
0.484375,-21.1195,0.859202
0.5,41.3701,60.3839
0.515625,17.0532,46.5971
0.53125,-18.4736,-19.58
0.546875,45.9466,62.531
0.5625,-70.3933,-8.37638
0.578125,39.3969,9.35799
0.59375,-12.6869,-15.0668
0.609375,25.5395,-28.6526
0.625,-20.7824,25.3475
0.640625,-10.116,7.04182
0.65625,-2.01908,-23.1981
0.671875,19.4013,11.889
0.6875,-14.0835,13.367
0.703125,20.0749,-19.8143
0.71875,-21.9784,-35.2885
0.734375,-21.3217,10.0203
0.75,-12.366,-13.9507
0.765625,6.61002,-11.466
0.78125,-10.4089,3.97595
0.796875,1.29058,-3.09719
0.8125,-5.30899,-5.88172
0.828125,4.83014,4.45613
0.84375,-1.05613,3.1247
0.859375,-4.99309,1.29425
0.875,5.61266,-1.18837
0.890625,-0.54492,-2.96857
0.90625,-2.04644,1.0208
0.921875,0.298511,-1.47813
0.9375,0.2495,0.979089
0.953125,-0.464877,-0.180075
0.96875,0.356602,-0.348124
0.984375,-0.109472,0.0476648
