-5461.33,0.0263401
-5460.67,0.0195026
-5460,0.0282512
-5459.33,0.0329615
-5458.67,0.0347074
-5458,0.0300739
-5457.33,0.0413225
-5456.67,0.0231998
-5456,0.0201154
-5455.33,0.00980227
-5454.67,0.0360068
-5454,0.0368984
-5453.33,0.0501548
-5452.67,0.0356064
-5452,0.0334163
-5451.33,0.0359834
-5450.67,0.0498423
-5450,0.0586273
-5449.33,0.0562773
-5448.67,0.0503222
-5448,0.0484844
-5447.33,0.0431565
-5446.67,0.0184817
-5446,0.0175765
-5445.33,0.0154668
-5444.67,0.00287539
-5444,0.0216802
-5443.33,0.00788851
-5442.67,0.0128544
-5442,0.00351832
-5441.33,0.0116472
-5440.67,0.00814304
-5440,0.00708171
-5439.33,0.00920473
-5438.67,0.00679844
-5438,0.00588352
-5437.33,0.00112456
-5436.67,0.0152753
-5436,0.0252751
-5435.33,0.0291152
-5434.67,0.0355813
-5434,0.0379603
-5433.33,0.0300187
-5432.67,0.0184708
-5432,0.0176597
-5431.33,0.0146635
-5430.67,0.0317843
-5430,0.0320807
-5429.33,0.0406069
-5428.67,0.0235563
-5428,0.0107576
-5427.33,0.0423726
-5426.67,0.0333136
-5426,0.0376419
-5425.33,0.0317786
-5424.67,0.0262807
-5424,0.0177973
-5423.33,0.0221299
-5422.67,0.0134302
-5422,0.0131248
-5421.33,0.0157051
-5420.67,0.00454935
-5420,0.0198849
-5419.33,0.010129
-5418.67,0.0201784
-5418,0.0303711
-5417.33,0.0446135
-5416.67,0.0368749
-5416,0.0162056
-5415.33,0.0392316
-5414.67,0.0521633
-5414,0.0358897
-5413.33,0.0242521
-5412.67,0.0113301
-5412,0.00778444
-5411.33,0.0120084
-5410.67,0.0310389
-5410,0.0371519
-5409.33,0.0222623
-5408.67,0.0288602
-5408,0.012472
-5407.33,0.0232699
-5406.67,0.026446
-5406,0.0182693
-5405.33,0.00990063
-5404.67,0.00425948
-5404,0.0227367
-5403.33,0.0399666
-5402.67,0.0363922
-5402,0.0488253
-5401.33,0.0260421
-5400.67,0.0163477
-5400,0.0335884
-5399.33,0.0319707
-5398.67,0.0230378
-5398,0.0241004
-5397.33,0.0375642
-5396.67,0.0242051
-5396,0.0350591
-5395.33,0.0382422
-5394.67,0.0192579
-5394,0.0102195
-5393.33,0.0169012
-5392.67,0.0058713
-5392,0.00767197
-5391.33,0.00723281
-5390.67,0.0154811
-5390,0.0198141
-5389.33,0.0207319
-5388.67,0.0344673
-5388,0.0430063
-5387.33,0.0409141
-5386.67,0.0212228
-5386,0.0225963
-5385.33,0.0075233
-5384.67,0.0107285
-5384,0.0217457
-5383.33,0.0317651
-5382.67,0.0428219
-5382,0.0129355
-5381.33,0.00665675
-5380.67,0.0115437
-5380,0.0255922
-5379.33,0.0268332
-5378.67,0.0294922
-5378,0.0105802
-5377.33,0.0103536
-5376.67,0.01298
-5376,0.0112564
-5375.33,0.0137813
-5374.67,0.0199774
-5374,0.0352183
-5373.33,0.0227864
-5372.67,0.00390584
-5372,0.0147795
-5371.33,0.0352703
-5370.67,0.0386471
-5370,0.0347932
-5369.33,0.0202134
-5368.67,0.0250402
-5368,0.0171952
-5367.33,0.0123993
-5366.67,0.0135896
-5366,0.0156605
-5365.33,0.0148802
-5364.67,0.00826159
-5364,0.0187982
-5363.33,0.0328375
-5362.67,0.0375556
-5362,0.0117459
-5361.33,0.022032
-5360.67,0.0355167
-5360,0.0511216
-5359.33,0.0473517
-5358.67,0.0450818
-5358,0.0455493
-5357.33,0.0333897
-5356.67,0.0320747
-5356,0.0261221
-5355.33,0.00794249
-5354.67,0.0220469
-5354,0.0201706
-5353.33,0.0281163
-5352.67,0.0219424
-5352,0.0137354
-5351.33,0.0113983
-5350.67,0.0247796
-5350,0.0441403
-5349.33,0.0287964
-5348.67,0.00452712
-5348,0.0197333
-5347.33,0.0205795
-5346.67,0.0156789
-5346,0.0252042
-5345.33,0.0126207
-5344.67,0.0328756
-5344,0.0237562
-5343.33,0.0359616
-5342.67,0.023834
-5342,0.00603397
-5341.33,0.0087577
-5340.67,0.0306629
-5340,0.0381215
-5339.33,0.0513873
-5338.67,0.0574951
-5338,0.038212
-5337.33,0.0267267
-5336.67,0.00354368
-5336,0.0196114
-5335.33,0.0187378
-5334.67,0.011579
-5334,0.00349321
-5333.33,0.0260954
-5332.67,0.0354428
-5332,0.00828971
-5331.33,0.0240117
-5330.67,0.0181887
-5330,0.0327245
-5329.33,0.0247885
-5328.67,0.0263467
-5328,0.0279439
-5327.33,0.0436761
-5326.67,0.0247212
-5326,0.0042918
-5325.33,0.0291504
-5324.67,0.0189467
-5324,0.00947761
-5323.33,0.00975556
-5322.67,0.0135609
-5322,0.02404
-5321.33,0.0348648
-5320.67,0.018746
-5320,0.0219179
-5319.33,0.0273681
-5318.67,0.032619
-5318,0.0284903
-5317.33,0.0297642
-5316.67,0.0379544
-5316,0.0365107
-5315.33,0.0314222
-5314.67,0.0337593
-5314,0.0370675
-5313.33,0.0134891
-5312.67,0.0147852
-5312,0.0169106
-5311.33,0.00518279
-5310.67,0.0260392
-5310,0.0353016
-5309.33,0.0283744
-5308.67,0.0160001
-5308,0.0138595
-5307.33,0.00859041
-5306.67,0.00894994
-5306,0.012009
-5305.33,0.0123035
-5304.67,0.0101743
-5304,0.0230245
-5303.33,0.0249345
-5302.67,0.00335929
-5302,0.0219483
-5301.33,0.0266099
-5300.67,0.031293
-5300,0.0296063
-5299.33,0.0379736
-5298.67,0.0187948
-5298,0.0175755
-5297.33,0.0152707
-5296.67,0.0229284
-5296,0.0253686
-5295.33,0.0175639
-5294.67,0.0128692
-5294,0.0122216
-5293.33,0.0175819
-5292.67,0.0149692
-5292,0.0166409
-5291.33,0.0182576
-5290.67,0.0199721
-5290,0.0325531
-5289.33,0.0339687
