169.923	147.598	5000	
174.636	146.726	5001	
171.864	152.318	5002	
170.117	150.954	5003	
169.525	150.012	5004	
167.726	155.178	5005	
168.826	156.859	5006	
166.701	156.872	5007	
166.494	160.718	5008	
165.882	160.858	5009	
169.299	161.146	5010	
170.699	160.928	5011	
173.991	162.981	5012	
174.298	161.882	5013	
175.519	158.503	5014	
179.988	159.761	5015	
180.742	159.844	5016	
180.045	159.583	5017	
179.594	160.742	5018	
180.125	159.715	5019	
179.87	160.809	5020	
175.494	161.537	5021	
172.712	158.409	5022	
171.414	159.164	5023	
169.504	160.0	5024	
168.532	159.425	5025	
169.226	158.757	5026	
169.833	159.277	5027	
168.363	158.987	5028	
167.694	157.794	5029	
169.062	159.928	5030	
170.933	160.134	5031	
169.438	160.531	5032	
170.178	160.847	5033	
170.486	159.426	5034	
172.92	161.545	5035	
173.191	161.099	5036	
173.504	159.055	5037	
171.364	158.073	5038	
171.524	157.973	5039	
169.95	154.365	5040	
168.54	154.972	5041	
167.058	154.664	5042	
166.545	153.25	5043	
168.37	156.408	5044	
168.169	157.567	5045	
167.418	158.727	5046	
171.416	159.068	5047	
171.071	159.635	5048	
169.229	159.882	5049	
169.204	158.247	5050	
173.699	160.07	5051	
173.482	159.501	5052	
168.662	156.389	5053	
167.043	154.631	5054	
168.412	155.586	5055	
168.099	154.676	5056	
166.377	155.692	5057	
169.92	155.853	5058	
167.573	153.559	5059	
168.215	149.75	5060	
168.321	152.073	5061	
169.209	153.106	5062	
171.809	152.621	5063	
172.504	155.012	5064	
172.755	155.525	5065	
172.843	156.522	5066	
169.963	157.979	5067	
169.424	156.234	5068	
168.88	158.94	5069	
170.95	159.015	5070	
171.991	159.798	5071	
171.062	159.663	5072	
172.045	159.8	5073	
170.507	161.015	5074	
171.57	159.901	5075	
174.095	161.657	5076	
175.446	163.907	5077	
177.062	165.203	5078	
175.612	165.623	5079	
175.624	167.994	5080	
174.636	165.498	5081	
173.998	165.462	5082	
174.47	167.67	5083	
178.514	163.341	5084	
178.423	166.418	5085	
176.408	164.044	5086	
176.267	162.876	5087	
174.454	164.876	5088	
172.185	164.89	5089	
167.675	161.497	5090	
168.273	161.302	5091	
170.047	160.674	5092	
171.494	160.39	5093	
173.899	158.51	5094	
174.114	158.821	5095	
175.645	155.815	5096	
171.98	157.83	5097	
175.35	156.529	5098	
177.959	154.142	5099	
177.614	151.528	5100	
174.445	150.257	5101	
174.367	148.841	5102	
174.46	148.493	5103	
176.058	150.363	5104	
175.493	150.548	5105	
171.705	151.695	5106	
171.474	150.022	5107	
171.678	150.396	5108	
173.528	148.373	5109	
174.796	146.538	5110	
176.469	146.913	5111	
178.32	147.697	5112	
181.998	150.575	5113	
183.506	149.72	5114	
180.911	146.842	5115	
178.931	144.945	5116	
177.454	149.903	5117	
178.956	147.984	5118	
181.982	149.813	5119	
181.872	149.379	5120	
183.927	147.551	5121	
184.464	147.378	5122	
184.408	147.207	5123	
184.305	145.081	5124	
180.492	147.049	5125	
