216.48	132.879	1	
217.682	130.731	2	
216.106	129.989	3	
217.476	129.044	4	
219.212	128.385	5	
213.973	126.341	6	
212.328	126.557	7	
209.983	125.189	8	
212.976	124.413	9	
213.565	125.314	10	
211.088	125.998	11	
213.505	125.657	12	
213.436	126.235	13	
211.893	125.39	14	
212.843	123.036	15	
213.048	123.359	16	
215.506	122.433	17	
215.119	122.493	18	
212.483	125.145	19	
208.767	125.842	20	
208.94	126.993	21	
206.521	127.579	22	
206.811	126.977	23	
204.011	125.942	24	
202.119	123.79	25	
200.732	121.865	26	
200.855	124.505	27	
200.651	124.175	28	
200.179	121.834	29	
199.043	123.045	30	
201.598	123.673	31	
203.931	125.384	32	
201.881	125.932	33	
206.48	123.364	34	
205.717	122.927	35	
203.444	123.523	36	
205.269	125.865	37	
207.22	127.817	38	
207.81	127.23	39	
207.027	126.338	40	
206.501	126.316	41	
204.722	129.02	42	
206.838	128.46	43	
208.508	126.009	44	
207.196	122.562	45	
207.861	122.118	46	
207.72	120.332	47	
208.245	122.482	48	
208.096	123.981	49	
209.382	125.436	50	
209.904	126.411	51	
210.444	127.515	52	
210.499	124.441	53	
210.548	122.553	54	
209.848	124.171	55	
211.05	123.117	56	
213.414	126.52	57	
215.089	129.293	58	
215.583	128.53	59	
213.454	128.518	60	
210.677	127.159	61	
213.378	125.783	62	
210.97	121.866	63	
210.604	122.572	64	
205.779	125.721	65	
204.773	123.081	66	
206.733	123.601	67	
206.167	122.428	68	
209.009	121.459	69	
207.754	119.083	70	
208.076	118.449	71	
207.139	117.466	72	
205.044	120.378	73	
204.43	121.959	74	
202.929	122.069	75	
202.024	124.277	76	
200.907	124.91	77	
202.973	124.532	78	
202.718	121.612	79	
204.99	124.659	80	
205.421	124.543	81	
205.986	123.045	82	
204.871	123.096	83	
203.435	128.238	84	
206.538	129.449	85	
209.992	130.05	86	
211.022	131.46	87	
212.35	132.403	88	
214.479	132.523	89	
214.998	131.371	90	
214.513	132.005	91	
214.54	130.032	92	
213.984	130.818	93	
212.202	129.998	94	
214.605	129.95	95	
215.139	129.156	96	
214.865	126.458	97	
214.117	126.589	98	
214.337	127.075	99	
214.706	125.867	100	
212.15	126.201	101	
214.63	125.891	102	
211.952	124.529	103	
211.248	125.651	104	
212.225	126.151	105	
212.094	125.985	106	
212.878	124.648	107	
212.127	126.067	108	
215.211	124.3	109	
216.446	124.945	110	
213.953	124.0	111	
212.763	121.834	112	
211.249	123.692	113	
211.169	125.664	114	
210.72	125.399	115	
213.91	122.797	116	
214.297	124.467	117	
213.414	126.134	118	
211.508	128.385	119	
211.6	126.74	120	
213.973	125.941	121	
213.358	125.605	122	
211.79	124.276	123	
210.295	126.21	124	
209.757	126.376	125	
213.633	127.303	126	
215.213	125.851	127	
213.677	126.994	128	
211.579	127.105	129	
213.239	126.332	130	
215.185	129.44	131	
214.634	125.908	132	
216.491	125.334	133	
216.877	122.094	134	
217.192	122.987	135	
218.038	125.415	136	
218.365	124.56	137	
217.161	125.898	138	
216.961	126.836	139	
215.898	125.847	140	
216.893	128.125	141	
215.292	127.053	142	
213.621	126.84	143	
210.538	125.466	144	
209.801	128.033	145	
206.957	124.296	146	
210.167	120.692	147	
211.564	119.873	148	
211.075	123.614	149	
211.898	123.806	150	
213.075	123.082	151	
214.775	123.177	152	
215.823	120.858	153	
214.435	123.36	154	
213.246	124.469	155	
213.129	122.527	156	
212.974	123.456	157	
212.239	122.801	158	
213.415	119.278	159	
214.607	117.996	160	
213.668	116.973	161	
213.81	119.677	162	
215.207	117.461	163	
217.003	117.617	164	
216.556	116.59	165	
216.016	119.009	166	
213.494	119.066	167	
212.002	118.315	168	
211.275	119.476	169	
210.097	119.198	170	
206.827	118.461	171	
207.796	119.791	172	
209.41	120.649	173	
206.625	121.413	174	
204.558	121.717	175	
203.005	121.715	176	
201.975	120.622	177	
205.996	123.372	178	
210.339	122.155	179	
208.343	120.813	180	
208.028	120.547	181	
207.088	118.494	182	
211.247	117.927	183	
213.191	117.378	184	
212.034	120.539	185	
214.763	121.141	186	
212.549	121.489	187	
210.947	120.652	188	
211.916	120.675	189	
209.9	121.865	190	
208.114	124.03	191	
207.68	127.597	192	
207.555	126.647	193	
208.504	125.016	194	
209.616	124.72	195	
210.833	125.984	196	
209.602	126.423	197	
209.979	128.033	198	
209.981	126.989	199	
211.479	127.973	200	
214.613	127.899	201	
215.927	130.009	202	
216.576	134.266	203	
215.237	132.933	204	
217.367	134.684	205	
215.445	135.928	206	
215.229	134.062	207	
213.944	135.386	208	
212.833	135.862	209	
210.048	134.046	210	
206.402	133.982	211	
206.841	134.834	212	
207.456	139.968	213	
205.947	139.032	214	
204.875	142.133	215	
205.094	143.908	216	
205.188	144.991	217	
206.542	143.417	218	
209.701	145.679	219	
208.962	144.996	220	
210.475	144.976	221	
208.784	143.048	222	
210.022	141.465	223	
212.271	141.468	224	
212.026	139.028	225	
210.924	140.256	226	
212.152	142.849	227	
212.959	142.447	228	
216.517	142.815	229	
217.001	142.58	230	
214.452	144.535	231	
214.488	144.459	232	
212.445	146.82	233	
212.666	148.617	234	
214.434	149.39	235	
212.88	148.667	236	
209.619	148.681	237	
