173.697	143.99	1	
172.435	143.356	2	
170.913	146.164	3	
169.909	144.546	4	
171.167	143.313	5	
170.256	140.721	6	
171.092	138.725	7	
168.405	138.743	8	
169.012	141.717	9	
171.781	143.653	10	
169.649	142.072	11	
169.49	140.289	12	
166.994	142.196	13	
163.507	143.603	14	
165.6	145.04	15	
164.864	144.775	16	
167.048	144.547	17	
165.231	143.01	18	
164.566	144.1	19	
163.019	143.64	20	
165.491	143.41	21	
165.236	145.761	22	
162.923	145.777	23	
161.994	144.742	24	
163.054	144.269	25	
165.112	144.546	26	
165.791	142.618	27	
169.473	142.237	28	
170.998	142.293	29	
171.221	142.521	30	
174.326	141.012	31	
177.069	141.221	32	
174.718	140.98	33	
171.168	140.426	34	
173.208	142.873	35	
173.659	142.013	36	
174.536	141.509	37	
175.555	144.771	38	
175.782	143.418	39	
175.928	146.457	40	
174.977	148.696	41	
172.969	148.4	42	
175.582	151.007	43	
176.964	152.325	44	
172.997	152.093	45	
173.263	153.551	46	
170.982	150.523	47	
172.025	149.133	48	
171.27	148.835	49	
172.722	147.146	50	
170.557	150.709	51	
171.381	149.994	52	
168.73	148.469	53	
168.936	149.0	54	
168.109	149.686	55	
168.29	152.166	56	
170.015	154.43	57	
167.612	156.0	58	
167.443	157.965	59	
166.751	159.542	60	
166.949	159.512	61	
169.194	158.178	62	
168.465	156.572	63	
167.78	154.656	64	
170.422	153.24	65	
168.493	151.49	66	
165.917	150.694	67	
165.035	152.483	68	
164.899	150.98	69	
165.686	152.386	70	
164.46	150.148	71	
163.551	149.152	72	
164.954	150.916	73	
163.071	147.95	74	
160.54	147.574	75	
163.237	148.709	76	
165.489	150.984	77	
166.957	149.705	78	
168.786	151.288	79	
172.328	152.068	80	
173.795	152.51	81	
172.247	156.476	82	
170.885	156.712	83	
171.608	157.538	84	
170.612	158.478	85	
170.452	157.449	86	
171.416	158.01	87	
174.124	156.435	88	
174.938	157.016	89	
175.885	157.847	90	
175.711	156.175	91	
177.916	158.203	92	
178.941	158.044	93	
