0,319.488,-166.89
0.015625,631.837,-586.455
0.03125,-220.678,-329.99
0.046875,-155.205,621.399
0.0625,731.24,935.966
0.078125,1003.69,351.288
0.09375,843.699,-271.165
0.109375,301.721,-300.488
0.125,-479.668,271.473
0.140625,-86.5467,518.489
0.15625,123.181,487.002
0.171875,189.775,145.537
0.1875,44.2457,-111.15
0.203125,35.489,11.4115
0.21875,16.5849,-99.664
0.234375,91.7581,-156.388
0.25,-30.4441,-135.57
0.265625,40.6356,-38.6458
0.28125,-44.1522,2.01027
0.296875,-6.07837,-49.9425
0.3125,-92.3597,-23.3575
0.328125,-6.47027,-62.6666
0.34375,-32.3616,99.7288
0.359375,133.168,-49.6288
0.375,15.0419,123.055
0.390625,-7.99772,52.8152
0.40625,-14.1136,-12.3829
0.421875,55.3826,35.951
0.4375,15.1579,-24.3168
0.453125,19.8883,99.4388
0.46875,26.833,68.1195
0.484375,34.3055,-79.3957
0.5,98.6607,-55.9719
0.515625,-31.046,-37.2221
0.53125,-17.9146,-27.7123
0.546875,23.5367,48.9144
0.5625,-23.6473,-69.3647
0.578125,-22.302,-50.3507
0.59375,-26.2219,35.2895
0.609375,15.691,4.50029
0.625,-25.849,57.6798
0.640625,-15.1983,-47.1614
0.65625,24.107,-9.98145
0.671875,27.5389,1.40005
0.6875,16.5602,22.8234
0.703125,-1.9916,4.27385
0.71875,21.6725,2.65701
0.734375,-12.5701,-17.7955
0.75,-1.58853,-10.6822
0.765625,-17.7811,-12.164
0.78125,0.0574704,14.2944
0.796875,4.66149,2.16355
0.8125,0.663438,6.25511
0.828125,-4.01392,-5.17345
0.84375,-4.13691,-5.24603
0.859375,4.04339,1.61956
0.875,-3.18381,4.76417
0.890625,-1.88013,-1.94357
0.90625,0.418815,-0.153757
0.921875,-2.07835,-0.49419
0.9375,-0.0358966,0.197202
0.953125,-0.327258,1.44733
0.96875,-0.519224,0.0712438
0.984375,-0.108947,-0.17509
