165.631	153.757	1	
162.831	155.325	2	
162.431	153.525	3	
163.718	157.438	4	
166.299	153.908	5	
161.544	151.86	6	
160.223	151.066	7	
159.043	149.979	8	
159.008	150.352	9	
161.158	148.949	10	
160.729	148.438	11	
163.67	147.778	12	
164.176	147.05	13	
165.014	151.92	14	
166.591	154.47	15	
168.012	153.384	16	
169.291	152.462	17	
225.79	246.175	17	
168.026	154.291	18	
170.119	158.193	19	
171.298	157.424	20	
173.512	158.385	21	
173.794	159.63	22	
176.488	159.949	23	
338.464	288.674	23	
176.003	160.249	24	
176.512	159.204	25	
176.073	156.534	26	
176.561	155.489	27	
176.741	152.925	28	
177.037	153.729	29	
173.511	154.211	30	
172.494	154.884	31	
167.924	154.407	32	
166.93	153.262	33	
166.762	154.373	34	
169.169	156.142	35	
167.703	154.726	36	
166.21	157.411	37	
168.518	157.088	38	
168.929	154.701	39	
168.442	153.687	40	
166.612	154.642	41	
167.503	158.435	42	
168.729	158.002	43	
168.026	158.653	44	
166.436	157.875	45	
164.604	157.178	46	
164.907	155.772	47	
168.144	156.786	48	
167.164	158.84	49	
167.386	158.469	50	
170.576	161.395	51	
171.559	160.492	52	
171.042	160.695	53	
170.299	160.763	54	
170.859	158.188	55	
170.59	154.858	56	
171.462	151.54	57	
168.383	152.946	58	
167.487	153.459	59	
169.019	156.365	60	
166.832	156.968	61	
166.563	158.232	62	
165.114	155.631	63	
164.998	152.016	64	
165.773	149.941	65	
167.082	148.319	66	
165.583	145.931	67	
164.52	143.333	68	
163.675	145.234	69	
164.121	148.85	70	
160.928	149.638	71	
159.897	145.309	72	
159.654	144.895	73	
155.454	142.122	74	
156.377	140.957	75	
157.235	143.524	76	
156.568	142.948	77	
155.226	141.168	78	
155.368	141.561	79	
155.75	139.192	80	
157.3	140.186	81	
158.989	142.72	82	
158.599	143.347	83	
156.681	144.175	84	
157.591	144.344	85	
156.967	141.807	86	
159.607	146.616	87	
160.597	145.335	88	
163.602	147.212	89	
160.787	148.607	90	
160.638	146.537	91	
160.293	146.349	92	
161.291	149.027	93	
337.804	289.181	93	
162.887	150.27	94	
157.706	148.121	95	
159.655	146.678	96	
161.64	144.956	97	
161.106	143.454	98	
158.394	147.601	99	
156.699	148.505	100	
161.121	146.623	101	
163.481	147.965	102	
162.954	148.092	103	
162.696	146.391	104	
161.761	148.15	105	
161.919	147.948	106	
159.917	143.6	107	
161.059	144.692	108	
164.663	146.289	109	
164.324	148.016	110	
165.594	145.599	111	
168.406	147.124	112	
164.662	148.36	113	
163.272	148.114	114	
165.244	149.132	115	
164.671	148.28	116	
162.956	147.532	117	
165.344	149.498	118	
163.318	147.741	119	
161.112	143.87	120	
158.776	143.993	121	
155.445	144.592	122	
155.525	144.891	123	
154.264	145.393	124	
152.117	149.922	125	
152.351	147.446	126	
151.733	146.6	127	
152.563	145.472	128	
152.835	145.667	129	
151.617	146.725	130	
153.174	146.39	131	
153.321	146.941	132	
151.296	148.109	133	
150.392	149.954	134	
151.597	150.022	135	
152.583	151.016	136	
154.43	151.04	137	
158.327	148.479	138	
157.112	148.937	139	
159.328	153.042	140	
158.494	155.54	141	
160.049	153.677	142	
160.015	157.449	143	
159.606	153.091	144	
159.611	155.235	145	
159.901	158.433	146	
160.669	161.029	147	
160.546	159.353	148	
159.216	156.458	149	
159.968	151.768	150	
159.125	150.626	151	
160.5	153.48	152	
162.075	155.014	153	
161.048	158.292	154	
161.036	158.29	155	
162.95	156.691	156	
161.49	153.068	157	
162.706	156.061	158	
163.704	156.013	159	
162.769	152.829	160	
164.388	154.562	161	
164.751	155.051	162	
167.71	150.608	163	
167.396	150.454	164	
168.023	149.756	165	
166.504	147.422	166	
164.553	146.891	167	
162.428	148.025	168	
162.438	146.655	169	
158.797	145.926	170	
159.87	146.831	171	
160.194	146.99	172	
159.098	147.54	173	
159.634	148.895	174	
158.513	150.346	175	
157.238	148.119	176	
155.646	145.729	177	
