174.956	131.111	1	
172.232	128.052	2	
170.828	127.462	3	
171.547	125.969	4	
172.706	124.047	5	
172.711	124.189	6	
174.626	122.723	7	
174.244	121.033	8	
172.106	124.265	9	
175.277	123.916	10	
176.992	125.189	11	
178.398	126.827	12	
178.594	128.673	13	
177.016	129.991	14	
176.996	131.143	15	
176.445	130.569	16	
176.406	131.94	17	
175.785	130.266	18	
175.032	130.021	19	
174.902	132.09	20	
174.56	133.296	21	
177.959	132.4	22	
179.119	131.925	23	
178.421	130.991	24	
179.517	130.124	25	
178.206	130.062	26	
178.778	128.954	27	
178.422	130.565	28	
179.632	129.216	29	
180.673	127.391	30	
180.527	125.172	31	
179.714	125.865	32	
180.59	125.405	33	
182.431	124.398	34	
184.086	125.785	35	
186.289	127.454	36	
184.359	125.618	37	
183.419	128.313	38	
183.138	129.003	39	
180.49	131.186	40	
178.328	132.569	41	
179.012	133.001	42	
177.038	132.666	43	
176.746	136.887	44	
175.198	138.841	45	
176.03	139.001	46	
174.788	140.84	47	
173.957	139.438	48	
172.825	138.366	49	
174.419	140.695	50	
174.813	141.89	51	
174.646	141.869	52	
177.143	141.951	53	
176.587	142.107	54	
175.826	140.304	55	
176.019	139.224	56	
175.573	139.724	57	
177.03	136.827	58	
176.986	137.805	59	
178.655	136.58	60	
178.503	139.441	61	
178.428	139.892	62	
176.76	139.312	63	
175.581	137.315	64	
173.102	135.749	65	
172.966	137.73	66	
172.864	138.291	67	
174.834	136.432	68	
174.118	137.059	69	
175.332	135.962	70	
173.133	137.655	71	
173.404	139.502	72	
170.765	137.191	73	
172.279	140.741	74	
173.379	138.459	75	
174.013	137.998	76	
173.807	136.933	77	
170.304	136.083	78	
172.904	132.739	79	
172.134	132.304	80	
176.508	135.074	81	
177.913	135.53	82	
174.369	134.567	83	
169.988	136.384	84	
170.694	137.072	85	
169.164	137.844	86	
167.962	138.492	87	
168.971	135.643	88	
169.294	133.465	89	
167.476	136.273	90	
166.018	139.949	91	
167.113	141.682	92	
166.798	139.226	93	
167.551	139.842	94	
167.681	139.943	95	
168.081	142.631	96	
167.527	144.509	97	
168.87	142.926	98	
169.746	141.068	99	
167.048	143.321	100	
168.72	142.042	101	
165.93	139.909	102	
164.908	140.799	103	
162.742	140.439	104	
162.492	140.647	105	
163.469	143.507	106	
163.519	143.061	107	
164.007	142.574	108	
163.88	141.454	109	
166.252	141.221	110	
167.784	143.523	111	
169.825	145.122	112	
172.754	145.3	113	
173.513	147.176	114	
172.76	145.503	115	
174.461	146.668	116	
174.736	147.467	117	
172.567	149.95	118	
170.89	150.164	119	
172.558	147.001	120	
171.26	146.292	121	
170.453	142.388	122	
168.928	141.465	123	
168.479	140.783	124	
169.008	141.946	125	
171.942	140.219	126	
170.881	141.713	127	
172.786	140.949	128	
173.671	139.03	129	
172.976	137.834	130	
176.072	136.134	131	
178.039	136.025	132	
180.465	138.766	133	
180.177	141.193	134	
182.311	143.459	135	
179.059	145.02	136	
176.228	144.767	137	
176.007	146.042	138	
178.658	145.168	139	
177.315	148.492	140	
175.553	146.483	141	
172.629	145.67	142	
172.464	147.992	143	
174.345	144.426	144	
172.361	144.431	145	
173.792	144.966	146	
171.822	147.07	147	
168.374	146.214	148	
168.021	146.488	149	
167.638	145.799	150	
164.947	146.549	151	
162.434	146.46	152	
162.169	145.853	153	
160.449	147.326	154	
162.349	143.681	155	
162.778	144.203	156	
160.729	144.311	157	
161.029	143.915	158	
159.818	141.911	159	
155.859	144.682	160	
155.661	145.734	161	
156.432	147.353	162	
157.763	143.506	163	
159.718	143.592	164	
157.814	143.492	165	
