-5555.56,0.332417,9.51919
-5550.13,19.4676,14.993
-5544.7,26.7778,0.395586
-5539.28,24.2907,-7.55541
-5533.85,6.63571,21.4857
-5528.43,2.25149,30.0323
-5523,16.698,11.6224
-5517.58,-21.1378,12.3727
-5512.15,-46.6767,41.2293
-5506.73,6.54153,31.7365
-5501.3,44.4481,-7.25415
-5495.88,21.6196,-7.01743
-5490.45,7.52415,-24.8453
-5485.03,21.0044,-23.7543
-5479.6,10.5884,53.1411
-5474.17,-45.2143,48.5724
-5468.75,-63.8214,14.816
-5463.32,-22.3058,38.8197
-5457.9,-11.0593,6.74277
-5452.47,-18.3684,-5.24738
-5447.05,-26.8258,32.1375
-5441.62,-47.5713,27.7809
-5436.2,-62.4949,9.34662
-5430.77,-46.6387,2.86772
-5425.35,4.81337,-16.7726
-5419.92,4.33372,-67.3489
-5414.5,-32.0035,-99.7467
-5409.07,-26.6483,-75.6802
-5403.65,-7.70551,-50.0245
-5398.22,5.19643,-39.3816
-5392.79,5.35714,-35.7534
-5387.37,25.7159,-37.0281
-5381.94,79.1195,16.2888
-5376.52,87.6007,74.5942
-5371.09,21.262,68.9522
-5365.67,-24.9638,41.5997
-5360.24,0.484062,23.1414
-5354.82,6.01877,35.3659
-5349.39,-11.5093,34.9696
-5343.97,-16.8559,11.3179
-5338.54,-36.2625,-2.74296
-5333.12,-2.69264,-9.33352
-5327.69,40.4065,20.5724
-5322.27,19.9166,49.1829
-5316.84,12.5774,34.4729
-5311.41,14.1438,1.2774
-5305.99,3.11573,-23.4035
-5300.56,28.7803,-10.9616
-5295.14,56.633,5.2537
-5289.71,17.04,6.48535
-5284.29,-28.8068,8.35073
-5278.86,-26.1036,5.88509
-5273.44,-10.5193,13.696
-5268.01,17.7228,23.87
-5262.59,24.6611,22.2598
-5257.16,13.1021,21.5305
-5251.74,32.5196,6.07834
-5246.31,51.5256,-27.4352
-5240.88,48.8017,-40.0676
-5235.46,9.03822,-42.5831
-5230.03,-17.4915,-37.5275
-5224.61,-1.1901,-11.3781
-5219.18,-17.0703,0.272583
-5213.76,-23.3332,-27.623
-5208.33,17.1778,-64.5525
-5202.91,74.574,-65.7178
-5197.48,96.3181,-25.653
-5192.06,24.5166,6.79849
-5186.63,-21.4944,-3.55879
-5181.21,6.16875,0.544275
