0,0.442688
9.15527e-005,-23.0198
0.000183105,-20.996
0.000274658,7.96838
0.000366211,23.3992
0.000457764,18.5296
0.000549316,-13.5336
0.000640869,-40.2846
0.000732422,-22.9565
0.000823975,3.03557
0.000915527,4.55336
0.00100708,-20.3636
0.00109863,-33.8972
0.00119019,-16.1897
0.00128174,10.8775
0.00137329,16.9486
0.00146484,9.86561
0.0015564,-10.9407
0.00164795,-22.7036
0.0017395,-3.03557
0.00183105,23.8419
0.00192261,32.4427
0.00201416,7.46245
0.00210571,-14.5455
0.00219727,-18.5296
0.00228882,3.60474
0.00238037,26.8142
0.00247192,10.9407
0.00256348,-16.5059
0.00265503,-23.2095
0.00274658,-3.47826
0.00283813,26.5613
0.00292969,19.2885
0.00302124,-10.1186
0.00311279,-26.6877
0.00320435,-11.6364
0.0032959,17.0751
0.00338745,25.8024
0.003479,2.97233
0.00357056,-18.5296
0.00366211,-18.5296
0.00375366,9.16996
0.00384521,33.2016
0.00393677,24.3478
0.00402832,4.3004
0.00411987,-0.885375
0.00421143,8.03162
0.00430298,24.3478
0.00439453,26.8775
0.00448608,6.95652
0.00457764,-13.6601
0.00466919,-20.8063
0.00476074,0.695652
0.00485229,10.3715
0.00494385,9.04348
0.0050354,-17.2648
0.00512695,-26.3083
0.00521851,-9.67589
0.00531006,7.58893
0.00540161,10.6877
0.00549316,-10.8775
0.00558472,-31.747
0.00567627,-27.6364
0.00576782,-4.74308
0.00585938,11.1304
0.00595093,2.78261
0.00604248,-16.7589
0.00613403,-24.2213
0.00622559,-3.16206
0.00631714,13.7866
0.00640869,14.1028
0.00650024,-3.47826
0.0065918,-14.5455
0.00668335,-5.6917
0.0067749,9.86561
0.00686646,24.917
0.00695801,11.5099
0.00704956,-17.4545
0.00714111,-17.581
0.00723267,1.77075
0.00732422,20.7431
0.00741577,17.3913
0.00750732,-2.71937
0.00759888,-12.5217
0.00769043,4.80632
0.00778198,27.3834
0.00787354,30.419
0.00796509,10.5613
0.00805664,-5.88142
0.00814819,-8.85375
0.00823975,6.89328
0.0083313,17.2016
0.00842285,8.66403
0.0085144,-10.498
0.00860596,-19.0988
0.00869751,1.3913
0.00878906,24.1581
0.00888062,26.3715
0.00897217,-1.01186
0.00906372,-22.6403
0.00915527,-18.1502
0.00924683,12.8379
0.00933838,20.9328
0.00942993,2.84585
0.00952148,-15.8103
0.00961304,-20.2372
0.00970459,-4.93281
0.00979614,13.3439
0.0098877,6.57708
0.00997925,-4.49012
0.0100708,-19.2253
0.0101624,-8.34783
0.0102539,9.80237
0.0103455,12.1423
0.010437,0.505929
0.0105286,-13.913
0.0106201,-6.19763
0.0107117,12.332
0.0108032,28.1423
0.0108948,29.2174
0.0109863,8.917
0.0110779,-7.71542
0.0111694,-3.35178
0.011261,13.4071
0.0113525,21.249
0.0114441,2.71937
0.0115356,-22.0079
0.0116272,-24.1581
0.0117188,4.74308
0.0118103,12.7747
0.0119019,4.80632
0.0119934,-22.4506
0.012085,-23.7787
0.0121765,-4.49012
0.0122681,14.4822
0.0123596,11.004
0.0124512,-8.60079
0.0125427,-21.8182
0.0126343,-11.5099
